start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776890499.432526,172.16.0.5,55003,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2658,2876,44,1430,5.662649,malicious
1776890505.094776,172.16.0.5,55004,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,2.926438,malicious
1776890508.022198,172.16.0.5,55005,172.16.0.13,8444,6,ShDd,SF,SFPAEC,19,10,9,2190,2678,44,1430,2.187358,malicious
1776890510.210995,172.16.0.5,55006,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,18,10,8,2150,3002,44,1430,0.470022,malicious
1776890510.681986,172.16.0.5,55007,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2237,2678,44,1430,2.801282,malicious
1776890510.864104,172.16.0.5,55008,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2542,2695,44,1430,0.014725,malicious
1776890513.482656,172.16.0.5,55009,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2273,2678,44,1430,1.69571,malicious
1776890515.179312,172.16.0.5,55010,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.572374,malicious
1776890516.75138,172.16.0.5,55011,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,2.805219,malicious
1776890519.556251,172.16.0.5,55012,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,3182,44,1430,2.181959,malicious
1776890521.738613,172.16.0.5,55013,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2259,2678,44,1430,2.465158,malicious
1776890522.574608,172.16.0.5,55014,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2964,2695,44,1430,0.010931,malicious
1776890524.203395,172.16.0.5,55015,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2187,2678,44,1430,2.592891,malicious
1776890526.795865,172.16.0.5,55016,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2228,2678,44,1430,1.296568,malicious
1776890528.092043,172.16.0.5,55017,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2725,2876,44,1430,4.447328,malicious
1776890532.538929,172.16.0.5,55018,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2661,2876,44,1430,3.377542,malicious
1776890535.915718,172.16.0.5,55019,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,1.725434,malicious
1776890537.640754,172.16.0.5,55020,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2265,2678,44,1430,2.720053,malicious
1776890540.361712,172.16.0.5,55021,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,1.813568,malicious
1776890542.176019,172.16.0.5,55022,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,1.734487,malicious
1776890543.910265,172.16.0.5,55023,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2192,2992,44,1430,1.803465,malicious
1776890545.713492,172.16.0.5,55024,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3119,3054,44,1430,5.023013,malicious
1776890545.713989,172.16.0.5,55025,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,19,11,8,2807,2675,44,1430,0.017295,malicious
1776890550.740937,172.16.0.5,55026,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,1.607232,malicious
1776890552.348989,172.16.0.5,55027,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,2.042653,malicious
1776890554.391518,172.16.0.5,55028,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2701,2876,44,1430,4.122242,malicious
